date,equity,drawdown,rolling_sharpe_21d,rolling_sortino_21d,rolling_vol_21d,n_positions,gross_exposure,net_exposure,net_delta_exposure,long_option_value,short_stock_value,hhi,max_weight_pct,max_weight_ticker,sector_hhi,max_sector_weight_pct,max_weight_sector,net_beta_exposure,gross_beta_exposure,net_dollar_delta,net_dollar_gamma,net_dollar_vega,net_dollar_theta,gross_exposure_pct_equity,net_exposure_pct_equity,long_option_value_pct_equity,short_stock_value_pct_equity,net_beta_exposure_pct_equity,gross_beta_exposure_pct_equity,gross_exposure_limit_breach,net_exposure_limit_breach,beta_limit_breach,single_name_limit_breach,sector_limit_breach,drawdown_regime
2010-01-04,1000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-01-05,1000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-01-06,1000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-01-07,1000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-01-08,1000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-01-11,1000000.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-01-12,1000000.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-01-13,1000000.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-01-14,1000000.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-01-15,1000000.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-01-19,1000000.0,0.0,,,0.0,1.0,6404.151188,-5876.151188,0.0,263.99999999999994,6140.151188,1.0,1.0,IBM,,,,0.0,6404.151188,0.0,0.0,0.0,0.0,0.0064041511879999995,0.005876151188,0.00026399999999999997,0.006140151188,0.0,0.0064041511879999995,False,False,False,True,False,normal
2010-01-20,1000178.1742224,0.0,-41.207581885277556,,0.0008528031579872632,1.0,7001.42075,-6472.42075,0.0,264.5,6736.92075,1.0,1.0,IBM,,,,0.0,7001.42075,0.0,0.0,0.0,0.0,0.007000173499530056,0.006471267736903035,0.00026445288131351054,0.006735720618216546,0.0,0.007000173499530056,False,False,False,True,False,normal
2010-01-21,1000171.79498955,-6.378096437552604e-06,-43.45164067696776,,0.000819670931253669,1.0,5800.301300000001,-5412.301300000001,-9.094947017729282e-13,194.0,5606.301300000001,1.0,1.0,IBM,,,,-9.094947017729282e-13,5800.301300000001,-9.094947017729282e-13,0.0,0.0,0.0,0.005799305008456676,0.005411371653463343,0.0001939666774966664,0.005605338330960009,9.093384819779194e-19,0.005799305008456676,False,False,False,True,False,normal
2010-01-22,1000171.79498955,-6.378096437552604e-06,-45.59056714322543,,0.0007873024146484168,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-01-25,1000171.79498955,-6.378096437552604e-06,-47.63596117033705,,0.0007584907340670169,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-01-26,1000171.79498955,-6.378096437552604e-06,-49.59893130978709,,0.0007326284971801666,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-01-27,1000171.79498955,-6.378096437552604e-06,-51.48857008933517,,0.0007092443308511301,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-01-28,1000171.79498955,-6.378096437552604e-06,-53.31242796491673,,0.000687966050270773,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-01-29,1000171.79498955,-6.378096437552604e-06,-55.0768537834414,,0.000668495332080777,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-02-01,1000171.79498955,-6.378096437552604e-06,-56.78724481736242,,0.000650589870980329,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-02-02,1000171.79498955,-6.378096437552604e-06,-58.4482339770103,,0.0006340505386501482,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-02-03,1000171.79498955,-6.378096437552604e-06,-60.06383240100287,-1684.0826388577336,0.000618711967357417,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-02-04,1000171.79498955,-6.378096437552604e-06,-60.06383240100287,-1684.0826388577336,0.000618711967357417,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-02-05,1000171.79498955,-6.378096437552604e-06,-60.06383240100287,-1684.0826388577336,0.000618711967357417,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-02-08,1000171.79498955,-6.378096437552604e-06,-60.06383240100287,-1684.0826388577336,0.000618711967357417,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-02-09,1000171.79498955,-6.378096437552604e-06,-60.06383240100287,-1684.0826388577336,0.000618711967357417,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-02-10,1000171.79498955,-6.378096437552604e-06,-60.06383240100287,-1684.0826388577336,0.000618711967357417,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-02-11,1000171.79498955,-6.378096437552604e-06,-60.06383240100287,-1684.0826388577336,0.000618711967357417,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-02-12,1000171.79498955,-6.378096437552604e-06,-60.06383240100287,-1684.0826388577336,0.000618711967357417,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-02-16,1000171.79498955,-6.378096437552604e-06,-60.06383240100287,-1684.0826388577336,0.000618711967357417,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-02-17,1000171.79498955,-6.378096437552604e-06,-60.06383240100287,-1684.0826388577336,0.000618711967357417,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-02-18,1000171.79498955,-6.378096437552604e-06,-60.06383240100287,-1684.0826388577336,0.000618711967357417,1.0,3675.2313729999996,-3380.2313729999996,0.0,147.5,3527.7313729999996,1.0,1.0,WMT,,,,0.0,3675.2313729999996,0.0,0.0,0.0,0.0,0.0036746000951150587,0.0033796507659319837,0.0001474746645915376,0.0035271254305235212,0.0,0.0036746000951150587,False,False,False,True,False,normal
2010-02-19,1000171.79498955,-6.378096437552604e-06,-1778.7470365432696,-1822.673330855515,2.209437417083385e-05,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-02-22,1000171.79498955,-6.378096437552604e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-02-23,1000171.79498955,-6.378096437552604e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-02-24,1000171.79498955,-6.378096437552604e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-02-25,1000171.79498955,-6.378096437552604e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-02-26,1000171.79498955,-6.378096437552604e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-03-01,1000171.79498955,-6.378096437552604e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-03-02,1000171.79498955,-6.378096437552604e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-03-03,1000171.79498955,-6.378096437552604e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-03-04,1000171.79498955,-6.378096437552604e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-03-05,1000171.79498955,-6.378096437552604e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-03-08,1000171.79498955,-6.378096437552604e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-03-09,1000171.79498955,-6.378096437552604e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-03-10,1000171.79498955,-6.378096437552604e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-03-11,1000171.79498955,-6.378096437552604e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-03-12,1000171.79498955,-6.378096437552604e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-03-15,1000171.79498955,-6.378096437552604e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-03-16,1000171.79498955,-6.378096437552604e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-03-17,1000171.79498955,-6.378096437552604e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-03-18,1000171.79498955,-6.378096437552604e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-03-23,1000171.79498955,-6.378096437552604e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-03-24,1000171.79498955,-6.378096437552604e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-03-25,1000171.79498955,-6.378096437552604e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-03-26,1000171.79498955,-6.378096437552604e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-03-29,1000171.79498955,-6.378096437552604e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-03-30,1000171.79498955,-6.378096437552604e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-03-31,1000171.79498955,-6.378096437552604e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-04-01,1000171.79498955,-6.378096437552604e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-04-05,1000171.79498955,-6.378096437552604e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-04-06,1000171.79498955,-6.378096437552604e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-04-07,1000171.79498955,-6.378096437552604e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-04-08,1000171.79498955,-6.378096437552604e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-04-09,1000171.79498955,-6.378096437552604e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-04-12,1000171.79498955,-6.378096437552604e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-04-13,1000171.79498955,-6.378096437552604e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-04-14,1000171.79498955,-6.378096437552604e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-04-15,1000171.79498955,-6.378096437552604e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-04-16,1000171.79498955,-6.378096437552604e-06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-04-19,1000171.79498955,-6.378096437552604e-06,,,0.0,1.0,8593.306493,-7763.306492999999,0.0,415.00000000000006,8178.306492999999,1.0,1.0,IBM,,,,0.0,8593.306493,0.0,0.0,0.0,0.0,0.008591830459575981,0.007761973024925295,0.0004149287173253431,0.008176901742250638,0.0,0.008591830459575981,False,False,False,True,False,normal
2010-04-20,1000099.3686375004,-7.879154627700948e-05,-159.8280584396436,-163.77502458499416,0.000250849148486443,1.0,6161.57768,-5788.57768,0.0,186.5,5975.07768,1.0,1.0,IBM,,,,0.0,6161.57768,0.0,0.0,0.0,0.0,0.006160965473255235,0.00578800253407434,0.00018648146959044772,0.005974484003664788,0.0,0.006160965473255235,False,False,False,True,False,normal
2010-04-21,1000099.3686375004,-7.879154627700948e-05,-159.8280584396436,-163.7750245849941,0.000250849148486443,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-04-22,1000099.3686375004,-7.879154627700948e-05,-159.8280584396436,-163.7750245849941,0.000250849148486443,1.0,1929.401641,-1699.401641,0.0,114.99999999999999,1814.401641,1.0,1.0,MSFT,,,,0.0,1929.401641,0.0,0.0,0.0,0.0,0.001929209938037005,0.0016992327905528066,0.00011498857374209911,0.0018142213642949056,0.0,0.001929209938037005,False,False,False,True,False,normal
2010-04-23,1000099.3686375004,-7.879154627700948e-05,-159.8280584396436,-163.7750245849941,0.000250849148486443,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-04-26,1000099.3686375004,-7.879154627700948e-05,-159.8280584396436,-163.7750245849941,0.000250849148486443,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-04-27,1000099.3686375004,-7.879154627700948e-05,-159.8280584396436,-163.7750245849941,0.000250849148486443,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-04-28,1000099.3686375004,-7.879154627700948e-05,-159.8280584396436,-163.7750245849941,0.000250849148486443,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-04-29,1000099.3686375004,-7.879154627700948e-05,-159.8280584396436,-163.7750245849941,0.000250849148486443,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-04-30,1000099.3686375004,-7.879154627700948e-05,-159.8280584396436,-163.7750245849941,0.000250849148486443,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-05-03,1000099.3686375004,-7.879154627700948e-05,-159.8280584396436,-163.7750245849941,0.000250849148486443,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-05-04,1000099.3686375004,-7.879154627700948e-05,-159.8280584396436,-163.7750245849941,0.000250849148486443,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-05-05,1000099.3686375004,-7.879154627700948e-05,-159.8280584396436,-163.7750245849941,0.000250849148486443,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-05-06,1000099.3686375004,-7.879154627700948e-05,-159.8280584396436,-163.7750245849941,0.000250849148486443,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-05-07,1000099.3686375004,-7.879154627700948e-05,-159.8280584396436,-163.7750245849941,0.000250849148486443,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-05-10,1000099.3686375004,-7.879154627700948e-05,-159.8280584396436,-163.7750245849941,0.000250849148486443,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-05-11,1000099.3686375004,-7.879154627700948e-05,-159.8280584396436,-163.7750245849941,0.000250849148486443,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-05-12,1000099.3686375004,-7.879154627700948e-05,-159.8280584396436,-163.7750245849941,0.000250849148486443,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-05-13,1000099.3686375004,-7.879154627700948e-05,-159.8280584396436,-163.7750245849941,0.000250849148486443,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-05-14,1000099.3686375004,-7.879154627700948e-05,-159.8280584396436,-163.7750245849941,0.000250849148486443,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-05-17,1000099.3686375004,-7.879154627700948e-05,-159.8280584396436,-163.7750245849941,0.000250849148486443,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-05-18,1000099.3686375004,-7.879154627700948e-05,-159.8280584396436,-163.7750245849941,0.000250849148486443,1.0,3719.586745,-3314.586745,0.0,202.5,3517.086745,1.0,1.0,WMT,,,,0.0,3719.586745,0.0,0.0,0.0,0.0,0.003719217171457104,0.003314257411756668,0.00020247987985021803,0.003516737291606886,0.0,0.003719217171457104,False,False,False,True,False,normal
2010-05-19,1000096.7128257485,-8.14468849160721e-05,-4267.339693745882,-4372.72197434365,9.199087678774729e-06,1.0,3218.0430560000004,-2905.0430560000004,-4.547473508864641e-13,156.5,3061.5430560000004,1.0,1.0,WMT,,,,-4.547473508864641e-13,3218.0430560000004,-4.547473508864641e-13,0.0,0.0,0.0,0.003217731860059313,0.0029047621282464503,0.0001564848659064313,0.0030612469941528817,4.547033752381675e-19,0.003217731860059313,False,False,False,True,False,normal
2010-05-20,1000131.6517496385,-4.651418513268841e-05,-318.7828002491939,-326.65516591882215,0.0001218271670410965,1.0,2059.9836000000005,-1876.9836000000007,-9.094947017729282e-13,91.5,1968.4836000000007,1.0,1.0,WMT,,,,-9.094947017729282e-13,2059.9836000000005,-9.094947017729282e-13,0.0,0.0,0.0,0.002059712435254147,0.0018767365243529592,9.148795545059408e-05,0.0019682244798035534,9.093749809656066e-19,0.002059712435254147,False,False,False,True,False,normal
2010-05-21,1000131.6517496385,-4.651418513268841e-05,-318.7828002491939,-326.65516591882215,0.0001218271670410965,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-05-24,1000131.6517496385,-4.651418513268841e-05,-318.7828002491939,-326.65516591882215,0.0001218271670410965,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-05-25,1000131.6517496385,-4.651418513268841e-05,-318.7828002491939,-326.65516591882215,0.0001218271670410965,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-05-26,1000131.6517496385,-4.651418513268841e-05,-318.7828002491939,-326.65516591882215,0.0001218271670410965,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-05-27,1000131.6517496385,-4.651418513268841e-05,-318.7828002491939,-326.6551659188222,0.0001218271670410965,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-05-28,1000131.6517496385,-4.651418513268841e-05,-318.7828002491939,-326.6551659188222,0.0001218271670410965,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-06-01,1000131.6517496385,-4.651418513268841e-05,-318.7828002491939,-326.6551659188222,0.0001218271670410965,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-06-02,1000131.6517496385,-4.651418513268841e-05,-318.7828002491939,-326.65516591882215,0.0001218271670410965,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-06-03,1000131.6517496385,-4.651418513268841e-05,-318.7828002491939,-326.6551659188222,0.0001218271670410965,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-06-04,1000131.6517496385,-4.651418513268841e-05,-318.7828002491939,-326.6551659188222,0.0001218271670410965,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-06-07,1000131.6517496385,-4.651418513268841e-05,-318.7828002491939,-326.6551659188222,0.0001218271670410965,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-06-08,1000131.6517496385,-4.651418513268841e-05,-318.7828002491939,-326.65516591882215,0.0001218271670410965,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-06-09,1000131.6517496385,-4.651418513268841e-05,-318.7828002491939,-326.6551659188222,0.0001218271670410965,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-06-10,1000131.6517496385,-4.651418513268841e-05,-318.7828002491939,-326.6551659188222,0.0001218271670410965,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-06-11,1000131.6517496385,-4.651418513268841e-05,-318.7828002491939,-326.6551659188222,0.0001218271670410965,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-06-14,1000131.6517496385,-4.651418513268841e-05,-318.7828002491939,-326.65516591882215,0.0001218271670410965,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-06-15,1000131.6517496385,-4.651418513268841e-05,-318.7828002491939,-326.6551659188222,0.0001218271670410965,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-06-16,1000131.6517496385,-4.651418513268841e-05,-318.7828002491939,-326.6551659188222,0.0001218271670410965,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-06-17,1000131.6517496385,-4.651418513268841e-05,-318.7828002491939,-326.6551659188222,0.0001218271670410965,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-06-22,1000131.6517496385,-4.651418513268841e-05,-320.64493135618204,-328.5632824961291,0.0001210202784655777,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-06-23,1000131.6517496385,-4.651418513268841e-05,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-06-24,1000131.6517496385,-4.651418513268841e-05,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-06-25,1000131.6517496385,-4.651418513268841e-05,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-06-28,1000131.6517496385,-4.651418513268841e-05,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-06-29,1000131.6517496385,-4.651418513268841e-05,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-06-30,1000131.6517496385,-4.651418513268841e-05,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-07-01,1000131.6517496385,-4.651418513268841e-05,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-07-02,1000131.6517496385,-4.651418513268841e-05,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-07-06,1000131.6517496385,-4.651418513268841e-05,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-07-07,1000131.6517496385,-4.651418513268841e-05,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-07-08,1000131.6517496385,-4.651418513268841e-05,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-07-09,1000131.6517496385,-4.651418513268841e-05,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-07-12,1000131.6517496385,-4.651418513268841e-05,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-07-13,1000131.6517496385,-4.651418513268841e-05,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-07-14,1000131.6517496385,-4.651418513268841e-05,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-07-15,1000131.6517496385,-4.651418513268841e-05,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-07-16,1000131.6517496385,-4.651418513268841e-05,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-07-19,1000131.6517496385,-4.651418513268841e-05,,,0.0,1.0,6704.232278,-6069.232278,0.0,317.5,6386.732278,1.0,1.0,IBM,,,,0.0,6704.232278,0.0,0.0,0.0,0.0,0.006703349770274305,0.006068433358130838,0.0003174582060717336,0.006385891564202571,0.0,0.006703349770274305,False,False,False,True,False,normal
2010-07-20,1000295.451878196,0.0,-65.67147566203043,,0.0005673455978554728,1.0,7818.676595,-7173.676595,0.0,322.5,7496.176595,1.0,1.0,IBM,,,,0.0,7818.676595,0.0,0.0,0.0,0.0,0.007816367234619861,0.00717155774479471,0.00032240474491257627,0.007493962489707286,0.0,0.007816367234619861,False,False,False,True,False,normal
2010-07-21,1000299.2275567974,0.0,-65.6498809801639,-2849.589983351188,0.0005668422745804267,1.0,6581.369126,-6079.369126,-9.094947017729282e-13,250.99999999999997,6330.369126,1.0,1.0,IBM,,,,-9.094947017729282e-13,6581.369126,-9.094947017729282e-13,0.0,0.0,0.0,0.006579400388096677,0.006077550555395996,0.00025092491635034085,0.0063284754717463365,9.092226373045828e-19,0.006579400388096677,False,False,False,True,False,normal
2010-07-22,1000299.2275567974,0.0,-65.6498809801639,-2849.589983351188,0.0005668422745804267,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-07-23,1000299.2275567974,0.0,-65.6498809801639,-2849.589983351188,0.0005668422745804267,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-07-26,1000299.2275567974,0.0,-65.6498809801639,-2849.589983351188,0.0005668422745804267,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-07-27,1000299.2275567974,0.0,-65.6498809801639,-2849.589983351188,0.0005668422745804267,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-07-28,1000299.2275567974,0.0,-65.6498809801639,-2849.589983351188,0.0005668422745804267,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-07-29,1000299.2275567974,0.0,-65.6498809801639,-2849.589983351188,0.0005668422745804267,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-07-30,1000299.2275567974,0.0,-65.6498809801639,-2849.589983351188,0.0005668422745804267,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-08-02,1000299.2275567974,0.0,-65.6498809801639,-2849.589983351188,0.0005668422745804267,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-08-03,1000299.2275567974,0.0,-65.6498809801639,-2849.589983351188,0.0005668422745804267,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-08-04,1000299.2275567974,0.0,-65.6498809801639,-2849.589983351188,0.0005668422745804267,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-08-05,1000299.2275567974,0.0,-65.6498809801639,-2849.589983351188,0.0005668422745804267,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-08-06,1000299.2275567974,0.0,-65.6498809801639,-2849.589983351188,0.0005668422745804267,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-08-09,1000299.2275567974,0.0,-65.6498809801639,-2849.589983351188,0.0005668422745804267,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-08-10,1000299.2275567974,0.0,-65.6498809801639,-2849.589983351188,0.0005668422745804267,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-08-11,1000299.2275567974,0.0,-65.6498809801639,-2849.589983351188,0.0005668422745804267,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-08-12,1000299.2275567974,0.0,-65.6498809801639,-2849.589983351188,0.0005668422745804267,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-08-13,1000299.2275567974,0.0,-65.6498809801639,-2849.589983351188,0.0005668422745804267,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
2010-08-16,1000299.2275567974,0.0,-65.6498809801639,-2849.589983351188,0.0005668422745804267,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,normal
