date,ticker,signal,pred_rank,y_pred,y_true,K,execution_date_note
2012-04-16,WMT,-1,9,0.00046053343,0.021070603,3,execute_at_open_t+1
2012-04-17,GOOGL,1,1,0.0019311309,-0.0034839232,3,execute_at_open_t+1
2012-04-17,GE,1,2,0.00056545436,-0.012487155,3,execute_at_open_t+1
2012-04-17,MSFT,1,3,0.0005441308,-0.009587801,3,execute_at_open_t+1
2012-04-17,JNJ,-1,7,-0.00023564883,-0.015061471,3,execute_at_open_t+1
2012-04-17,IBM,-1,8,-0.0008908268,-0.03592319,3,execute_at_open_t+1
2012-04-17,WMT,-1,9,-0.0009403061,0.0030662494,3,execute_at_open_t+1
2012-04-18,GOOGL,1,1,0.0021252874,-0.01350756,3,execute_at_open_t+1
2012-04-18,GE,1,2,0.002032647,0.002092051,3,execute_at_open_t+1
2012-04-18,BRK_B,1,3,0.0016260557,-0.0057854517,3,execute_at_open_t+1
2012-04-18,IBM,-1,7,0.000610251,-0.003102795,3,execute_at_open_t+1
2012-04-18,JNJ,-1,8,0.0005413741,-0.0036424145,3,execute_at_open_t+1
2012-04-18,WMT,-1,9,5.5398792e-05,-0.0050076833,3,execute_at_open_t+1
2012-04-19,GOOGL,1,1,0.002688367,-0.0054209745,3,execute_at_open_t+1
2012-04-19,BRK_B,1,2,0.0019933153,-0.004804662,3,execute_at_open_t+1
2012-04-19,CVX,1,3,0.0019657072,9.75467e-05,3,execute_at_open_t+1
2012-04-19,IBM,-1,7,0.0011961944,0.0004510035,3,execute_at_open_t+1
2012-04-19,WMT,-1,8,0.0010522846,0.011272261,3,execute_at_open_t+1
2012-04-19,JNJ,-1,9,0.00094011426,0.010730732,3,execute_at_open_t+1
2012-04-20,GOOGL,1,1,0.002559116,0.0025803007,3,execute_at_open_t+1
2012-04-20,BRK_B,1,2,0.0018348433,-0.001268231,3,execute_at_open_t+1
2012-04-20,CVX,1,3,0.001810221,-0.00078064017,3,execute_at_open_t+1
2012-04-20,JNJ,-1,7,0.00024878606,-0.005350973,3,execute_at_open_t+1
2012-04-20,WMT,-1,8,0.00015634298,-0.04771788,3,execute_at_open_t+1
2012-04-20,MSFT,-1,9,-0.002587095,-0.009296627,3,execute_at_open_t+1
2012-04-23,GOOGL,1,1,0.0022033658,0.0061224513,3,execute_at_open_t+1
